enemy_marines,predictor_marines,reward,enemy_minerals,enemy_gas,enemy_workers,enemy_military_units,enemy_buildings,enemy_attack_time,enemy_strategy,enemy_damage_inflicted,enemy_opponent_resources,enemy_result
3,8,-1,50,0,12,0,1,[7168],defense,280,0,0
1,7,-1,50,0,12,0,1,[5120],defense,1082,0,0
9,10,-1,50,0,12,0,1,[13312],attack,136,0,0
4,4,1,50,0,12,0,1,[13312],defense,0,0,1
7,9,-1,50,0,12,0,1,[7168],defense,0,0,0
2,9,-1,50,0,12,0,1,[7168],defense,192,0,0
8,9,-1,50,0,12,0,1,[12288],attack,870,0,0
8,4,1,50,0,12,0,1,[9216],attack,39,0,1
6,7,1,50,0,12,0,1,[11264],attack,42,0,1
5,10,-1,50,0,12,0,1,[8192],defense,400,0,0
5,3,1,50,0,12,0,1,[9216],defense,137,0,0
3,5,-1,50,0,12,0,1,[8192],defense,1035,0,0
9,7,1,50,0,12,0,1,[12288],attack,112,0,1
4,7,-1,50,0,12,0,1,[7168],defense,0,0,0
8,5,-1,50,0,12,0,1,[9216],attack,246,0,0
3,9,-1,50,0,12,0,1,[7168],defense,127,0,0
4,10,-1,50,0,12,0,1,[9216],defense,479,0,0
3,10,-1,50,0,12,0,1,[12288],defense,190,0,0
2,3,-1,50,0,12,0,1,[9216],defense,147,0,0
5,3,1,50,0,12,0,1,[9216],defense,0,0,1
6,3,1,50,0,12,0,1,[9216],defense,0,0,1
2,2,-1,50,0,12,0,1,[8192],defense,1081,0,0
8,10,-1,50,0,12,0,1,[12288],attack,45,0,0
3,9,-1,50,0,12,0,1,[7168],defense,320,0,0
9,3,1,50,0,12,0,1,[14336],attack,10,0,1
5,1,1,50,0,12,0,1,[9216],defense,0,0,1
10,3,1,50,0,12,0,1,[14336],attack,645,0,1
8,10,-1,50,0,12,0,1,[13312],attack,161,0,0
9,7,-1,50,0,12,0,1,[10240],attack,1474,0,0
2,10,-1,50,0,12,0,1,[8192],defense,304,0,0
5,2,-1,50,0,12,0,1,[7168],defense,1495,0,0
8,3,1,50,0,12,0,1,[10240],attack,926,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
7,9,1,50,0,12,0,1,[11264],attack,0,0,1
9,4,1,50,0,12,0,1,[14336],attack,70,0,1
4,5,1,50,0,12,0,1,[9216],defense,914,0,1
3,8,-1,50,0,12,0,1,[5120],defense,2081,0,0
8,8,1,50,0,12,0,1,[12288],attack,0,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
8,2,1,50,0,12,0,1,[13312],attack,0,0,1
4,1,1,50,0,12,0,1,[8192],defense,77,0,1
3,6,-1,50,0,12,0,1,[7168],defense,1860,0,0
2,4,-1,50,0,12,0,1,[8192],defense,229,0,0
3,9,-1,50,0,12,0,1,[7168],defense,0,0,0
8,4,1,50,0,12,0,1,[11264],attack,0,0,1
2,10,-1,50,0,12,0,1,[10240],defense,176,0,0
5,7,1,50,0,12,0,1,[9216],defense,194,0,1
4,2,1,50,0,12,0,1,[12288],defense,211,0,1
4,5,-1,50,0,12,0,1,[8192],defense,1712,0,0
4,10,-1,50,0,12,0,1,[9216],defense,487,0,0
9,4,1,50,0,12,0,1,[13312],attack,106,0,1
4,3,1,50,0,12,0,1,[9216],defense,0,0,1
9,5,1,50,0,12,0,1,[14336],attack,0,0,1
8,4,1,50,0,12,0,1,[12288],attack,13,0,1
2,8,-1,50,0,12,0,1,[6144],defense,180,0,0
4,4,1,50,0,12,0,1,[9216],defense,90,0,1
8,4,1,50,0,12,0,1,[13312],attack,50,0,1
8,7,1,50,0,12,0,1,[10240],attack,0,0,1
3,4,1,50,0,12,0,1,[9216],attack,977,0,1
8,2,1,50,0,12,0,1,[12288],attack,0,0,1
8,10,-1,50,0,12,0,1,[13312],attack,251,0,0
6,2,1,50,0,12,0,1,[12288],attack,179,0,1
3,2,-1,50,0,12,0,1,[8192],defense,217,0,0
3,8,-1,50,0,12,0,1,[7168],defense,1047,0,0
4,7,-1,50,0,12,0,1,[8192],defense,2420,0,0
7,9,1,50,0,12,0,1,[11264],attack,78,0,1
10,3,1,50,0,12,0,1,[14336],attack,99,0,1
2,7,-1,50,0,12,0,1,[6144],defense,0,0,0
3,7,-1,50,0,12,0,1,[8192],defense,28,0,1
3,10,-1,50,0,12,0,1,[8192],defense,275,0,0
3,9,-1,50,0,12,0,1,[6144],defense,337,0,0
8,1,1,50,0,12,0,1,[12288],attack,170,0,1
9,3,1,50,0,12,0,1,[14336],attack,48,0,1
4,10,-1,50,0,12,0,1,[7168],defense,321,0,0
7,9,1,50,0,12,0,1,[12288],attack,14,0,0
8,8,1,50,0,12,0,1,[8192],attack,319,0,0
9,5,1,50,0,12,0,1,[14336],attack,0,0,1
3,6,-1,50,0,12,0,1,[7168],defense,1341,0,0
2,7,-1,50,0,12,0,1,[5120],defense,315,0,0
8,10,-1,50,0,12,0,1,[12288],attack,1282,0,0
3,5,-1,50,0,12,0,1,[5120],defense,1551,0,0
2,9,-1,50,0,12,0,1,[7168],defense,1033,0,0
3,8,-1,50,0,12,0,1,[7168],defense,361,0,0
9,7,-1,50,0,12,0,1,[10240],attack,1120,0,0
2,8,-1,50,0,12,0,1,[5120],defense,482,0,0
2,8,-1,50,0,12,0,1,[7168],defense,287,0,0
7,1,1,50,0,12,0,1,[13312],attack,0,0,1
3,9,-1,50,0,12,0,1,[6144],defense,290,0,0
8,8,1,50,0,12,0,1,[13312],attack,156,0,1
8,8,1,50,0,12,0,1,[12288],attack,64,0,1
1,4,-1,50,0,12,0,1,[5120],defense,242,0,0
4,3,-1,50,0,12,0,1,[8192],defense,1494,0,0
1,4,-1,50,0,12,0,1,[5120],defense,92,0,0
5,5,1,50,0,12,0,1,[9216],defense,863,0,1
9,4,-1,50,0,12,0,1,[13312],attack,1153,0,0
6,7,1,50,0,12,0,1,[11264],attack,39,0,1
2,10,-1,50,0,12,0,1,[5120],defense,110,0,0
3,10,-1,50,0,12,0,1,[8192],defense,239,0,0
5,2,1,50,0,12,0,1,[9216],defense,0,0,1
6,1,1,50,0,12,0,1,[9216],defense,0,0,1
9,2,1,50,0,12,0,1,[13312],attack,0,0,1
3,9,-1,50,0,12,0,1,[7168],defense,0,0,0
4,10,-1,50,0,12,0,1,[7168],defense,1309,0,0
8,8,1,50,0,12,0,1,[10240],attack,287,0,1
3,9,-1,50,0,12,0,1,[7168],defense,131,0,0
3,3,-1,50,0,12,0,1,[7168],defense,1124,0,0
3,4,-1,50,0,12,0,1,[6144],defense,129,0,0
3,3,-1,50,0,12,0,1,[6144],defense,348,0,0
2,5,-1,50,0,12,0,1,[5120],defense,1051,0,0
9,7,1,50,0,12,0,1,[12288],attack,0,0,1
5,5,1,50,0,12,0,1,[14336],attack,0,0,1
4,9,-1,50,0,12,0,1,[7168],defense,103,0,0
3,6,-1,50,0,12,0,1,[7168],defense,978,0,0
9,10,-1,50,0,12,0,1,[12288],attack,64,0,0
8,4,1,50,0,12,0,1,[13312],attack,215,0,1
3,5,-1,50,0,12,0,1,[6144],defense,239,0,0
8,1,1,50,0,12,0,1,[12288],attack,0,0,1
1,2,-1,50,0,12,0,1,[5120],defense,184,0,0
3,3,-1,50,0,12,0,1,[9216],defense,1327,0,0
2,10,-1,50,0,12,0,1,[7168],defense,247,0,0
2,7,-1,50,0,12,0,1,[6144],defense,309,0,0
3,5,-1,50,0,12,0,1,[9216],defense,1041,0,0
3,6,-1,50,0,12,0,1,[6144],defense,1105,0,0
9,8,-1,50,0,12,0,1,[10240],attack,1130,0,0
8,10,-1,50,0,12,0,1,[11264],defense,197,0,0
3,5,-1,50,0,12,0,1,[8192],defense,1041,0,0
8,9,1,50,0,12,0,1,[14336],attack,0,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
9,8,1,50,0,12,0,1,[14336],attack,0,0,1
2,7,-1,50,0,12,0,1,[10240],attack,1532,0,0
5,3,1,50,0,12,0,1,[9216],defense,0,0,1
4,8,1,50,0,12,0,1,[9216],attack,305,0,1
3,1,1,50,0,12,0,1,[8192],defense,86,0,1
4,8,-1,50,0,12,0,1,[7168],defense,1212,0,0
10,5,1,50,0,12,0,1,[14336],attack,56,0,1
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
8,8,1,50,0,12,0,1,[12288],attack,73,0,1
9,3,1,50,0,12,0,1,[14336],attack,0,0,1
8,8,1,50,0,12,0,1,[11264],attack,2,0,1
1,7,-1,50,0,12,0,1,[6144],defense,136,0,0
10,5,1,50,0,12,0,1,[14336],attack,54,0,1
3,4,-1,50,0,12,0,1,[5120],defense,846,0,0
6,3,1,50,0,12,0,1,[9216],defense,0,0,1
3,9,-1,50,0,12,0,1,[9216],attack,0,0,0
4,9,-1,50,0,12,0,1,[7168],defense,374,0,0
8,9,1,50,0,12,0,1,[13312],attack,68,0,1
8,5,1,50,0,12,0,1,[10240],attack,99,0,1
3,7,-1,50,0,12,0,1,[6144],defense,337,0,0
4,4,1,50,0,12,0,1,[9216],defense,0,0,1
3,5,-1,50,0,12,0,1,[7168],defense,1698,0,0
6,7,1,50,0,12,0,1,[11264],attack,0,0,1
4,10,-1,50,0,12,0,1,[8192],defense,134,0,0
4,5,1,50,0,12,0,1,[10240],defense,69,0,1
2,7,-1,50,0,12,0,1,[6144],defense,316,0,0
2,7,-1,50,0,12,0,1,[5120],defense,372,0,0
3,8,-1,50,0,12,0,1,[7168],attack,1621,0,0
8,2,1,50,0,12,0,1,[12288],attack,92,0,1
3,4,-1,50,0,12,0,1,[10240],attack,1020,0,0
9,8,-1,50,0,12,0,1,[11264],attack,1522,0,0
1,5,-1,50,0,12,0,1,[5120],defense,1470,0,0
9,3,1,50,0,12,0,1,[14336],attack,0,0,1
1,6,-1,50,0,12,0,1,[6144],defense,1067,0,0
2,7,-1,50,0,12,0,1,[7168],defense,286,0,0
1,5,-1,50,0,12,0,1,[5120],defense,369,0,0
9,5,1,50,0,12,0,1,[14336],attack,0,0,1
5,6,-1,50,0,12,0,1,[8192],defense,2047,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
9,4,-1,50,0,12,0,1,[13312],attack,294,0,1
8,7,1,50,0,12,0,1,[10240],attack,1478,0,1
8,8,-1,50,0,12,0,1,[11264],attack,233,0,0
10,5,1,50,0,12,0,1,[13312],attack,100,0,1
8,2,1,50,0,12,0,1,[8192],attack,9,0,1
7,8,-1,50,0,12,0,1,[12288],defense,274,0,0
8,8,1,50,0,12,0,1,[12288],attack,0,0,1
4,8,-1,50,0,12,0,1,[7168],defense,1875,0,0
3,7,-1,50,0,12,0,1,[10240],attack,678,0,0
4,2,1,50,0,12,0,1,[8192],defense,944,0,1
3,9,-1,50,0,12,0,1,[10240],defense,153,0,0
4,6,-1,50,0,12,0,1,[7168],defense,1009,0,0
9,4,1,50,0,12,0,1,[13312],attack,0,0,1
3,7,-1,50,0,12,0,1,[8192],defense,1549,0,0
3,9,-1,50,0,12,0,1,[7168],defense,0,0,0
3,7,-1,50,0,12,0,1,[10240],attack,1766,0,0
2,10,-1,50,0,12,0,1,[5120],defense,261,0,0
6,3,1,50,0,12,0,1,[12288],attack,0,0,1
8,10,-1,50,0,12,0,1,[12288],defense,165,0,0
8,9,-1,50,0,12,0,1,[10240],attack,703,0,0
9,3,1,50,0,12,0,1,[14336],attack,133,0,1
2,4,-1,50,0,12,0,1,[10240],defense,1667,0,0
2,2,-1,50,0,12,0,1,[8192],defense,231,0,0
5,1,1,50,0,12,0,1,[10240],attack,0,0,1
8,10,1,50,0,12,0,1,[11264],attack,18,0,1
9,5,1,50,0,12,0,1,[14336],attack,94,0,1
4,3,-1,50,0,12,0,1,[7168],defense,608,0,0
8,2,1,50,0,12,0,1,[12288],attack,0,0,1
2,5,-1,50,0,12,0,1,[8192],defense,1451,0,0
2,8,-1,50,0,12,0,1,[7168],defense,137,0,0
9,8,1,50,0,12,0,1,[13312],attack,134,0,1
3,2,1,50,0,12,0,1,[8192],defense,54,0,1
7,10,-1,50,0,12,0,1,[5120],attack,248,0,0
7,2,1,50,0,12,0,1,[12288],attack,119,0,1
4,3,1,50,0,12,0,1,[7168],defense,0,0,1
8,2,1,50,0,12,0,1,[11264],attack,72,0,1
7,10,-1,50,0,12,0,1,[10240],attack,238,0,0
4,8,1,50,0,12,0,1,[8192],defense,39,0,1
1,5,-1,50,0,12,0,1,[6144],defense,1601,0,0
9,8,1,50,0,12,0,1,[13312],attack,14,0,1
6,2,1,50,0,12,0,1,[12288],attack,0,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
2,4,-1,50,0,12,0,1,[10240],defense,1343,0,0
3,10,-1,50,0,12,0,1,[8192],defense,468,0,0
1,7,-1,50,0,12,0,1,[6144],attack,134,0,0
4,6,-1,50,0,12,0,1,[7168],defense,2448,0,0
2,10,-1,50,0,12,0,1,[9216],defense,131,0,0
4,9,-1,50,0,12,0,1,[7168],defense,293,0,0
4,5,-1,50,0,12,0,1,[8192],defense,101,0,1
9,2,1,50,0,12,0,1,[13312],attack,0,0,1
3,4,1,50,0,12,0,1,[9216],defense,0,0,1
4,5,-1,50,0,12,0,1,[8192],defense,2064,0,0
6,10,-1,50,0,12,0,1,[11264],attack,284,0,0
10,3,1,50,0,12,0,1,[14336],defense,97,0,1
9,2,1,50,0,12,0,1,[14336],attack,38,0,1
9,3,1,50,0,12,0,1,[14336],attack,77,0,1
4,8,-1,50,0,12,0,1,[7168],defense,219,0,0
3,7,-1,50,0,12,0,1,[5120],defense,1745,0,0
8,10,-1,50,0,12,0,1,[13312],attack,189,0,0
4,5,-1,50,0,12,0,1,[9216],defense,72,0,0
9,7,1,50,0,12,0,1,[13312],attack,51,0,1
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
7,5,1,50,0,12,0,1,[11264],attack,0,0,1
4,4,-1,50,0,12,0,1,[10240],attack,1595,0,0
8,7,1,50,0,12,0,1,[14336],attack,0,0,1
8,2,1,50,0,12,0,1,[13312],attack,69,0,1
3,4,-1,50,0,12,0,1,[5120],defense,135,0,0
3,6,-1,50,0,12,0,1,[7168],defense,609,0,0
5,9,1,50,0,12,0,1,[9216],defense,0,0,1
3,6,-1,50,0,12,0,1,[8192],defense,1391,0,0
8,4,1,50,0,12,0,1,[12288],attack,91,0,1
4,3,-1,50,0,12,0,1,[6144],defense,0,0,0
9,8,-1,50,0,12,0,1,[10240],attack,96,0,0
2,2,-1,50,0,12,0,1,[8192],defense,1657,0,0
2,4,-1,50,0,12,0,1,[6144],attack,514,0,0
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
9,8,1,50,0,12,0,1,[13312],attack,0,0,1
2,6,-1,50,0,12,0,1,[6144],defense,205,0,0
3,10,-1,50,0,12,0,1,[7168],defense,134,0,0
6,1,1,50,0,12,0,1,[8192],defense,20,0,1
5,5,1,50,0,12,0,1,[8192],defense,20,0,1
8,4,1,50,0,12,0,1,[12288],attack,10,0,1
8,2,1,50,0,12,0,1,[10240],attack,0,0,1
8,4,1,50,0,12,0,1,[12288],attack,0,0,1
3,9,-1,50,0,12,0,1,[7168],defense,1442,0,0
3,7,-1,50,0,12,0,1,[10240],attack,1177,0,0
3,8,-1,50,0,12,0,1,[7168],defense,1973,0,0
10,5,1,50,0,12,0,1,[14336],attack,12,0,1
3,3,-1,50,0,12,0,1,[10240],defense,1689,0,0
4,5,-1,50,0,12,0,1,[7168],defense,1562,0,0
9,5,1,50,0,12,0,1,[13312],attack,0,0,1
6,4,1,50,0,12,0,1,[11264],attack,0,0,1
4,7,-1,50,0,12,0,1,[7168],defense,12,0,0
4,10,-1,50,0,12,0,1,[9216],defense,312,0,0
5,5,1,50,0,12,0,1,[9216],defense,0,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
9,8,-1,50,0,12,0,1,[10240],attack,109,0,0
4,4,1,50,0,12,0,1,[9216],defense,0,0,1
1,5,-1,50,0,12,0,1,[5120],defense,726,0,0
1,7,-1,50,0,12,0,1,[6144],defense,284,0,0
7,9,-1,50,0,12,0,1,[12288],attack,73,0,0
5,1,1,50,0,12,0,1,[9216],defense,0,0,1
8,4,1,50,0,12,0,1,[12288],attack,3,0,1
5,3,-1,50,0,12,0,1,[10240],attack,1207,0,0
8,4,1,50,0,12,0,1,[12288],attack,0,0,1
4,1,1,50,0,12,0,1,[9216],defense,65,0,1
7,10,-1,50,0,12,0,1,[12288],attack,376,0,0
8,10,-1,50,0,12,0,1,[12288],attack,238,0,0
7,10,-1,50,0,12,0,1,[12288],attack,257,0,0
3,6,-1,50,0,12,0,1,[7168],attack,1464,0,0
3,6,-1,50,0,12,0,1,[7168],defense,1793,0,0
2,7,-1,50,0,12,0,1,[6144],defense,538,0,0
2,8,-1,50,0,12,0,1,[7168],defense,172,0,0
9,5,1,50,0,12,0,1,[13312],attack,0,0,1
2,7,-1,50,0,12,0,1,[6144],defense,1562,0,0
4,2,-1,50,0,12,0,1,[8192],defense,735,0,0
8,4,1,50,0,12,0,1,[8192],defense,0,0,1
2,5,-1,50,0,12,0,1,[5120],defense,1492,0,0
5,2,1,50,0,12,0,1,[8192],defense,381,0,1
8,4,1,50,0,12,0,1,[13312],attack,132,0,1
3,10,-1,50,0,12,0,1,[8192],defense,84,0,0
4,7,1,50,0,12,0,1,[6144],defense,0,0,1
9,2,1,50,0,12,0,1,[14336],attack,0,0,1
3,7,-1,50,0,12,0,1,[9216],defense,1301,0,0
5,5,1,50,0,12,0,1,[9216],defense,0,0,1
4,1,1,50,0,12,0,1,[10240],attack,965,0,1
4,7,-1,50,0,12,0,1,[10240],attack,1402,0,0
4,10,-1,50,0,12,0,1,[8192],defense,317,0,0
4,1,-1,50,0,12,0,1,[10240],attack,906,0,0
10,5,1,50,0,12,0,1,[13312],attack,32,0,1
8,8,1,50,0,12,0,1,[12288],attack,23,0,1
1,7,-1,50,0,12,0,1,[6144],defense,301,0,0
2,2,-1,50,0,12,0,1,[5120],defense,886,0,0
3,3,-1,50,0,12,0,1,[14336],attack,994,0,0
1,7,-1,50,0,12,0,1,[6144],defense,1862,0,0
9,9,-1,50,0,12,0,1,[10240],attack,40,0,0
5,2,1,50,0,12,0,1,[8192],defense,44,0,1
9,2,1,50,0,12,0,1,[14336],attack,19,0,1
2,8,-1,50,0,12,0,1,[7168],defense,17,0,0
8,7,1,50,0,12,0,1,[14336],attack,79,0,1
2,7,-1,50,0,12,0,1,[5120],defense,568,0,0
4,3,-1,50,0,12,0,1,[9216],defense,438,0,0
5,3,1,50,0,12,0,1,[9216],attack,0,0,1
5,3,1,50,0,12,0,1,[9216],defense,969,0,1
1,4,-1,50,0,12,0,1,[5120],defense,151,0,0
2,9,-1,50,0,12,0,1,[7168],defense,2187,0,0
2,5,-1,50,0,12,0,1,[7168],defense,1613,0,0
3,5,-1,50,0,12,0,1,[8192],defense,2267,0,0
8,7,-1,50,0,12,0,1,[10240],attack,1326,0,0
8,2,1,50,0,12,0,1,[10240],attack,92,0,1
4,1,1,50,0,12,0,1,[8192],attack,0,0,1
2,9,-1,50,0,12,0,1,[7168],defense,1666,0,0
9,2,1,50,0,12,0,1,[12288],attack,0,0,1
9,4,1,50,0,12,0,1,[13312],attack,0,0,1
8,4,1,50,0,12,0,1,[13312],attack,99,0,1
4,5,1,50,0,12,0,1,[8192],defense,99,0,1
1,5,-1,50,0,12,0,1,[5120],defense,2136,0,0
3,1,1,50,0,12,0,1,[10240],defense,0,0,1
3,5,-1,50,0,12,0,1,[5120],defense,915,0,0
5,3,1,50,0,12,0,1,[9216],defense,0,0,1
7,4,-1,50,0,12,0,1,[13312],attack,238,0,0
4,1,1,50,0,12,0,1,[9216],defense,91,0,1
7,8,1,50,0,12,0,1,[12288],attack,81,0,1
6,7,-1,50,0,12,0,1,[11264],attack,328,0,0
6,7,1,50,0,12,0,1,[11264],attack,0,0,1
5,1,1,50,0,12,0,1,[14336],attack,26,0,1
4,5,1,50,0,12,0,1,[10240],defense,0,0,1
4,4,-1,50,0,12,0,1,[8192],defense,334,0,0
2,4,-1,50,0,12,0,1,[5120],defense,863,0,0
5,7,1,50,0,12,0,1,[10240],attack,11,0,1
7,1,1,50,0,12,0,1,[10240],attack,0,0,1
4,5,-1,50,0,12,0,1,[7168],defense,137,0,0
3,9,-1,50,0,12,0,1,[7168],defense,207,0,0
4,1,1,50,0,12,0,1,[10240],attack,76,0,1
2,8,-1,50,0,12,0,1,[7168],defense,775,0,0
3,4,1,50,0,12,0,1,[7168],defense,32,0,1
10,3,1,50,0,12,0,1,[9216],attack,0,0,1
8,7,1,50,0,12,0,1,[11264],attack,49,0,1
9,1,1,50,0,12,0,1,[14336],attack,0,0,1
3,7,-1,50,0,12,0,1,[6144],defense,1435,0,0
8,7,1,50,0,12,0,1,[13312],attack,23,0,1
3,10,-1,50,0,12,0,1,[8192],defense,28,0,0
8,4,1,50,0,12,0,1,[9216],attack,5,0,1
4,7,-1,50,0,12,0,1,[8192],defense,1240,0,0
3,5,-1,50,0,12,0,1,[7168],defense,1110,0,0
9,4,1,50,0,12,0,1,[14336],attack,0,0,1
4,8,-1,50,0,12,0,1,[9216],defense,318,0,0
4,5,1,50,0,12,0,1,[8192],defense,109,0,1
4,10,-1,50,0,12,0,1,[13312],attack,1837,0,0
4,6,-1,50,0,12,0,1,[7168],defense,2104,0,0
8,2,1,50,0,12,0,1,[14336],attack,79,0,1
9,8,1,50,0,12,0,1,[12288],attack,48,0,1
5,3,1,50,0,12,0,1,[9216],defense,0,0,1
6,1,1,50,0,12,0,1,[11264],attack,0,0,1
3,6,-1,50,0,12,0,1,[6144],defense,1735,0,0
2,5,-1,50,0,12,0,1,[7168],defense,29,0,0
4,9,-1,50,0,12,0,1,[8192],defense,1022,0,0
8,8,1,50,0,12,0,1,[13312],attack,88,0,1
2,5,-1,50,0,12,0,1,[7168],defense,618,0,0
4,3,1,50,0,12,0,1,[14336],attack,180,0,1
7,9,-1,50,0,12,0,1,[12288],attack,0,0,0
10,8,1,50,0,12,0,1,[13312],attack,0,0,1
7,4,1,50,0,12,0,1,[12288],attack,0,0,1
5,1,1,50,0,12,0,1,[9216],defense,0,0,1
3,4,1,50,0,12,0,1,[10240],defense,1131,0,1
5,5,1,50,0,12,0,1,[13312],defense,0,0,1
4,2,1,50,0,12,0,1,[8192],defense,117,0,1
4,7,-1,50,0,12,0,1,[9216],defense,511,0,0
1,7,-1,50,0,12,0,1,[5120],defense,254,0,0
9,9,-1,50,0,12,0,1,[7168],attack,0,0,0
4,7,1,50,0,12,0,1,[6144],defense,0,0,1
4,1,1,50,0,12,0,1,[9216],attack,129,0,0
4,5,-1,50,0,12,0,1,[9216],defense,56,0,0
8,10,-1,50,0,12,0,1,[12288],attack,80,0,0
2,6,-1,50,0,12,0,1,[5120],defense,798,0,0
2,6,-1,50,0,12,0,1,[5120],defense,868,0,0
4,1,1,50,0,12,0,1,[7168],defense,0,0,1
4,8,-1,50,0,12,0,1,[7168],defense,126,0,0
8,10,-1,50,0,12,0,1,[8192],defense,268,0,0
3,5,-1,50,0,12,0,1,[7168],defense,304,0,0
9,2,1,50,0,12,0,1,[14336],attack,0,0,1
3,10,-1,50,0,12,0,1,[5120],defense,378,0,0
7,7,-1,50,0,12,0,1,[10240],attack,1069,0,0
3,9,-1,50,0,12,0,1,[7168],defense,342,0,0
4,9,1,50,0,12,0,1,[7168],defense,82,0,0
1,6,-1,50,0,12,0,1,[7168],defense,2403,0,0
7,2,1,50,0,12,0,1,[11264],attack,0,0,1
2,6,-1,50,0,12,0,1,[7168],defense,740,0,0
5,2,1,50,0,12,0,1,[9216],defense,0,0,1
8,10,-1,50,0,12,0,1,[9216],attack,202,0,0
9,5,1,50,0,12,0,1,[14336],attack,0,0,1
9,2,1,50,0,12,0,1,[12288],attack,132,0,1
5,3,1,50,0,12,0,1,[9216],defense,670,0,1
8,1,1,50,0,12,0,1,[12288],attack,73,0,1
7,10,-1,50,0,12,0,1,[13312],attack,291,0,0
6,7,-1,50,0,12,0,1,[11264],attack,271,0,1
8,9,-1,50,0,12,0,1,[12288],attack,515,0,0
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
7,4,1,50,0,12,0,1,[12288],attack,125,0,1
8,3,1,50,0,12,0,1,[14336],attack,119,0,1
10,5,1,50,0,12,0,1,[13312],attack,17,0,1
10,8,1,50,0,12,0,1,[14336],attack,189,0,1
1,6,-1,50,0,12,0,1,[7168],defense,1754,0,0
3,7,-1,50,0,12,0,1,[6144],defense,132,0,0
4,10,-1,50,0,12,0,1,[10240],attack,245,0,0
4,7,-1,50,0,12,0,1,[9216],defense,1172,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
7,1,1,50,0,12,0,1,[12288],attack,0,0,1
7,10,-1,50,0,12,0,1,[12288],attack,181,0,0
1,5,-1,50,0,12,0,1,[5120],defense,1456,0,0
8,3,1,50,0,12,0,1,[14336],attack,117,0,1
7,4,1,50,0,12,0,1,[12288],attack,3,0,1
4,3,1,50,0,12,0,1,[8192],attack,899,0,1
3,7,-1,50,0,12,0,1,[8192],defense,1113,0,0
9,1,1,50,0,12,0,1,[10240],attack,61,0,1
6,10,-1,50,0,12,0,1,[5120],defense,167,0,0
9,8,1,50,0,12,0,1,[11264],attack,166,0,1
10,8,1,50,0,12,0,1,[14336],attack,79,0,1
2,9,-1,50,0,12,0,1,[7168],defense,1073,0,0
7,10,-1,50,0,12,0,1,[10240],attack,200,0,0
4,10,-1,50,0,12,0,1,[8192],defense,314,0,0
8,4,1,50,0,12,0,1,[14336],attack,0,0,1
3,9,-1,50,0,12,0,1,[7168],defense,32,0,0
5,1,1,50,0,12,0,1,[6144],attack,0,0,1
7,8,1,50,0,12,0,1,[13312],attack,92,0,1
9,2,1,50,0,12,0,1,[12288],attack,0,0,1
2,10,-1,50,0,12,0,1,[5120],defense,376,0,0
4,3,-1,50,0,12,0,1,[10240],defense,618,0,0
10,2,1,50,0,12,0,1,[14336],attack,0,0,1
8,8,-1,50,0,12,0,1,[12288],attack,1032,0,0
4,1,1,50,0,12,0,1,[10240],attack,0,0,1
8,6,-1,50,0,12,0,1,[10240],attack,553,0,1
3,7,-1,50,0,12,0,1,[6144],defense,1340,0,0
4,8,-1,50,0,12,0,1,[7168],defense,228,0,0
8,4,1,50,0,12,0,1,[12288],attack,0,0,1
3,5,-1,50,0,12,0,1,[7168],defense,516,0,0
2,4,-1,50,0,12,0,1,[8192],defense,757,0,0
3,6,-1,50,0,12,0,1,[7168],defense,1338,0,0
7,3,1,50,0,12,0,1,[11264],attack,928,0,1
3,7,-1,50,0,12,0,1,[7168],defense,160,0,0
8,7,1,50,0,12,0,1,[14336],attack,97,0,1
7,8,-1,50,0,12,0,1,[10240],attack,1414,0,0
4,6,-1,50,0,12,0,1,[7168],defense,1235,0,0
2,7,-1,50,0,12,0,1,[7168],defense,58,0,0
7,10,-1,50,0,12,0,1,[5120],defense,385,0,0
3,9,-1,50,0,12,0,1,[7168],defense,6,0,0
1,7,-1,50,0,12,0,1,[5120],defense,122,0,0
5,2,1,50,0,12,0,1,[8192],defense,0,0,1
3,5,-1,50,0,12,0,1,[7168],defense,1264,0,0
5,9,1,50,0,12,0,1,[7168],defense,0,0,1
4,6,-1,50,0,12,0,1,[8192],defense,620,0,0
10,5,1,50,0,12,0,1,[14336],attack,97,0,1
2,6,-1,50,0,12,0,1,[7168],defense,487,0,0
4,10,-1,50,0,12,0,1,[8192],attack,139,0,0
3,5,-1,50,0,12,0,1,[8192],defense,74,0,0
8,9,-1,50,0,12,0,1,[12288],attack,53,0,1
3,8,-1,50,0,12,0,1,[7168],defense,1506,0,0
4,10,-1,50,0,12,0,1,[8192],defense,267,0,0
4,3,-1,50,0,12,0,1,[10240],attack,1532,0,0
7,2,1,50,0,12,0,1,[13312],attack,62,0,1
